,per_sig_back_gfp,per_sig_back_bf,per_sig_back_combo,per_res_bf,per_res_gfp,per_back_bf,per_back_gfp,im1_name,im2_name,per_sus_bf,per_sus_gfp,per_sus_combo,per_res_combo,per_back_combo
3605,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(2 - 7).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(2 - 7).png,0.0,0.0,0.0,,1.0
3606,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(2 - 8).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(2 - 8).png,0.0,0.0,0.0,,1.0
3607,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(2 - 9).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(2 - 9).png,0.0,0.0,0.0,,1.0
3608,1.8708729230459218,5.633399799589056,4.398663843878972,0.7475505917569081,0.9331602201924225,0.15075225830078126,0.34832611083984377,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 0).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 0).png,0.0,0.0,0.0,0.9429477851627535,0.18523101806640624
3609,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 1).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 1).png,0.0,0.0,0.0,,1.0
3610,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 10).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 10).png,0.0,0.0,0.0,,1.0
3611,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 11).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 11).png,0.0,0.0,0.0,,1.0
3612,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 12).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 12).png,0.0,0.0,0.0,,1.0
3613,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 13).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 13).png,0.0,0.0,0.0,,1.0
3614,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 14).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 14).png,0.0,0.0,0.0,,1.0
3615,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 15).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 15).png,0.0,0.0,0.0,,1.0
3616,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 2).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 2).png,0.0,0.0,0.0,,1.0
3617,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 3).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 3).png,0.0,0.0,0.0,,1.0
3618,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 4).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 4).png,0.0,0.0,0.0,,1.0
3619,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 5).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 5).png,0.0,0.0,0.0,,1.0
3620,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 6).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 6).png,0.0,0.0,0.0,,1.0
3621,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 7).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 7).png,0.0,0.0,0.0,,1.0
3622,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 8).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 8).png,0.0,0.0,0.0,,1.0
3623,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(3 - 9).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(3 - 9).png,0.0,0.0,0.0,,1.0
3624,1.9731924526932307,5.6383720105750434,4.579526298762111,0.7217199000425771,0.94708658955205,0.15063934326171874,0.33633880615234374,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 0).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 0).png,0.0,0.0,0.0,0.9524690371108492,0.1792266845703125
3625,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 1).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 1).png,0.0,0.0,0.0,,1.0
3626,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 10).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 10).png,0.0,0.0,0.0,,1.0
3627,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 11).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 11).png,0.0,0.0,0.0,,1.0
3628,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 12).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 12).png,0.0,0.0,0.0,,1.0
3629,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 13).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 13).png,0.0,0.0,0.0,,1.0
3630,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 14).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 14).png,0.0,0.0,0.0,,1.0
3631,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 15).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 15).png,0.0,0.0,0.0,,1.0
3632,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 2).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 2).png,0.0,0.0,0.0,,1.0
3633,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 3).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 3).png,0.0,0.0,0.0,,1.0
3634,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 4).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 4).png,0.0,0.0,0.0,,1.0
3635,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 5).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 5).png,0.0,0.0,0.0,,1.0
3636,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 6).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 6).png,0.0,0.0,0.0,,1.0
3637,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 7).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 7).png,0.0,0.0,0.0,,1.0
3638,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 8).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 8).png,0.0,0.0,0.0,,1.0
3639,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 16_movieGalone.avi - indx(4 - 9).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 16_movieBFalone.avi - indx(4 - 9).png,0.0,0.0,0.0,,1.0
3640,1.3576136069300946,2.6252599902641944,2.382957196836737,0.7427957958970383,0.9464232717868272,0.27584228515625,0.42415771484375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 0).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 0).png,0.0,0.0,0.0,0.9507252467311909,0.295599365234375
3641,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 1).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 1).png,0.0,0.0,0.0,,1.0
3642,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 10).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 10).png,0.0,0.0,0.0,,1.0
3643,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 11).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 11).png,0.0,0.0,0.0,,1.0
3644,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 12).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 12).png,0.0,0.0,0.0,,1.0
3645,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 13).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 13).png,0.0,0.0,0.0,,1.0
3646,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 14).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 14).png,0.0,0.0,0.0,,1.0
3647,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 15).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 15).png,0.0,0.0,0.0,,1.0
3648,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 2).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 2).png,0.0,0.0,0.0,,1.0
3649,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 3).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 3).png,0.0,0.0,0.0,,1.0
3650,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 4).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 4).png,0.0,0.0,0.0,,1.0
3651,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 5).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 5).png,0.0,0.0,0.0,,1.0
3652,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 6).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 6).png,0.0,0.0,0.0,,1.0
3653,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 7).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 7).png,0.0,0.0,0.0,,1.0
3654,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 8).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 8).png,0.0,0.0,0.0,,1.0
3655,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(0 - 9).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(0 - 9).png,0.0,0.0,0.0,,1.0
3656,1.363343935492712,2.6223545083213113,2.4008282046225857,0.7404450308680357,0.9467647821233779,0.27606353759765623,0.4231292724609375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(1 - 0).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(1 - 0).png,0.0,0.0,0.0,0.9510952028946037,0.2940460205078125
3657,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(1 - 1).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(1 - 1).png,0.0,0.0,0.0,,1.0
3658,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(1 - 10).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(1 - 10).png,0.0,0.0,0.0,,1.0
3659,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(1 - 11).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(1 - 11).png,0.0,0.0,0.0,,1.0
3660,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(1 - 12).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(1 - 12).png,0.0,0.0,0.0,,1.0
3661,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(1 - 13).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(1 - 13).png,0.0,0.0,0.0,,1.0
3662,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(1 - 14).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(1 - 14).png,0.0,0.0,0.0,,1.0
3663,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(1 - 15).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(1 - 15).png,0.0,0.0,0.0,,1.0
3664,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(1 - 2).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(1 - 2).png,0.0,0.0,0.0,,1.0
3665,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(1 - 3).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(1 - 3).png,0.0,0.0,0.0,,1.0
3666,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/GFP/ready_data/ 1_movieGalone.avi - indx(1 - 4).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 2/Susceptible/BF/ready_data/ 1_movieBFalone.avi - indx(1 - 4).png,0.0,0.0,0.0,,1.0
